estimator,law,n,bias,rep,C_shifted,I,O_hat,ratio_to_2A0,two_A0,A_hat,B_hat,lambda_hat,loss_raw,loss_full,loss_shrunk,cv_loss,block_length,bootstrap_replicates
E1_blocked_cv,normal,250,0.0,0,0.0019252088789097378,3.850417757819467e-06,1.6204406017150472e-05,0.8190692224721319,1.9783927380694387e-05,8.102203008575236e-06,-1.1952620766394702e-05,0.0,0.0,3.3098737811961118e-06,0.0,2.2080374527113748e-05,0,0
E1_blocked_cv,normal,250,0.0,1,0.002041112537105757,-7.299064216615302e-06,1.2173822773821565e-06,0.061533903453876715,1.9783927380694387e-05,6.086911386910782e-07,6.690373077924223e-06,0.9166069621218733,0.0,3.695420829523909e-06,3.1356609614148078e-06,-5.9295091545603755e-06,0,0
E1_blocked_cv,normal,250,0.0,2,0.0028017411943504905,5.603482388700979e-06,2.7785557676679063e-05,1.4044510547381432,1.9783927380694387e-05,1.3892778838339531e-05,-1.9496261227040512e-05,0.0,0.0,6.664219796145886e-06,0.0,3.6862234774964925e-05,0,0
E1_blocked_cv,normal,250,0.0,3,0.010188681784805156,-2.2622069918586886e-05,1.8511299316483558e-05,0.9356736385186751,1.9783927380694387e-05,9.255649658241779e-06,1.3366420260345106e-05,0.5908575257900209,0.0,5.981319961663402e-05,2.5758776712967184e-05,-1.7968581875428792e-06,0,0
E1_blocked_cv,normal,250,0.0,4,-0.002913343132351514,-2.081180243341293e-05,1.011656495899349e-05,0.511352713964441,1.9783927380694387e-05,5.058282479496745e-06,1.5753519953916185e-05,0.7569512541895086,0.0,1.015701693135449e-05,5.56908218506618e-06,-9.430666854545253e-06,0,0
E1_blocked_cv,normal,250,0.0,5,0.0034896137474552044,6.979227494910416e-06,3.3139170421269127e-05,1.6750551992829843,1.9783927380694387e-05,1.6569585210634563e-05,-2.3548812705544977e-05,0.0,0.0,9.942247289718414e-06,0.0,4.4260794218838184e-05,0,0
E1_blocked_cv,normal,250,0.0,6,0.0015452210865543776,3.018990096654975e-06,5.430606462012212e-06,0.27449587523817554,1.9783927380694387e-05,2.715303231006106e-06,-5.734293327661081e-06,0.0,0.0,2.180086927624559e-06,0.0,9.128422366418714e-06,0,0
E1_blocked_cv,normal,250,0.0,7,0.005541810232734368,-2.241512193176838e-05,4.754992885061588e-06,0.24034625651232527,1.9783927380694387e-05,2.377496442530794e-06,2.0037625489237585e-05,0.8939333700807922,0.0,2.2394024273069627e-05,1.8474334628667427e-05,-1.7065754936074094e-05,0,0
E1_blocked_cv,normal,250,0.0,8,0.0049863179546938904,7.485719694999098e-06,3.254573633932798e-05,1.6450594319855247,1.9783927380694387e-05,1.627286816966399e-05,-2.375858786466309e-05,0.0,0.0,1.868315146529026e-05,0.0,4.4099673076743076e-05,0,0
E1_blocked_cv,normal,250,0.0,9,0.0007159482686245611,2.683792129256194e-07,1.5186424514550306e-05,0.7676142467733464,1.9783927380694387e-05,7.593212257275153e-06,-7.861591470200772e-06,0.0,0.0,4.914938547558425e-07,0.0,1.7353106791794715e-05,0,0
E1_blocked_cv,normal,250,0.0,10,-0.002773624613351497,-2.4823010878263716e-05,3.6265243569904028e-06,0.18330659465163873,1.9783927380694387e-05,1.8132621784952014e-06,2.3009748699768516e-05,0.9269523674066878,0.0,9.126307104975544e-06,7.743424324687526e-06,-2.0743170976649513e-05,0,0
E1_blocked_cv,normal,250,0.0,11,0.007311929748242657,-3.9962935108614746e-06,3.4729237656993015e-05,1.7554268669062447,1.9783927380694387e-05,1.7364618828496508e-05,-1.3368325317635033e-05,0.0,0.0,3.551797942378821e-05,0.0,3.507409885325567e-05,0,0
E1_blocked_cv,normal,250,0.0,12,-0.0029506244315062047,-1.770374658903723e-05,2.3417371248500407e-06,0.11836563488072453,1.9783927380694387e-05,1.1708685624250204e-06,1.653287802661221e-05,0.9338632330429955,0.0,1.0442899256060342e-05,8.997113426377186e-06,-1.5069292323580933e-05,0,0
E1_blocked_cv,normal,250,0.0,13,0.007770994009563367,1.5051448355171704e-05,3.469758321718894e-05,1.7538268590213106,1.9783927380694387e-05,1.734879160859447e-05,-3.240023996376617e-05,0.0,0.0,3.918733265925782e-05,0.0,5.408622947450926e-05,0,0
E1_blocked_cv,normal,250,0.0,14,0.005506311172302596,-1.244849618667408e-05,5.562471405061938e-06,0.28116113135807025,1.9783927380694387e-05,2.781235702530969e-06,9.667260484143111e-06,0.776580587661003,0.0,2.215031136018321e-05,1.4286789442521789e-05,-6.1907158559794e-06,0,0
E1_blocked_cv,normal,250,0.0,15,0.004435830895158366,8.871661790316724e-06,2.059631467225668e-05,1.041062994011747,1.9783927380694387e-05,1.029815733612834e-05,-1.9169819126445064e-05,0.0,0.0,1.5238901174947645e-05,0.0,3.204251579660549e-05,0,0
E1_blocked_cv,normal,250,0.0,16,3.0085793937529443e-05,6.017158787505534e-08,6.803293131945105e-06,0.3438798071298986,1.9783927380694387e-05,3.4016465659725526e-06,-3.461818153847608e-06,0.0,0.0,9.042527207700143e-10,0.0,7.7138763613133e-06,0,0
E1_blocked_cv,normal,250,0.0,17,-0.00014450111420115375,-8.670066852069215e-07,9.953182689710081e-06,0.5030943805132759,1.9783927380694387e-05,4.976591344855041e-06,-4.109584659648119e-06,0.0,0.0,2.108018278841996e-08,0.0,1.033032384071692e-05,0,0
E1_blocked_cv,normal,250,0.0,18,0.00016338181194319387,3.267636238863837e-07,4.858001891872529e-06,0.24555295813575817,1.9783927380694387e-05,2.4290009459362644e-06,-2.755764569822648e-06,0.0,0.0,2.645435450527537e-08,0.0,5.792015752242978e-06,0,0
E1_blocked_cv,normal,250,0.0,19,-0.0026479922538711273,-1.5887953523226755e-05,6.071460852304837e-06,0.3068885532924827,1.9783927380694387e-05,3.0357304261524185e-06,1.2852223097074336e-05,0.8089287949065023,0.0,8.25345415597417e-06,5.233815902167167e-06,-9.057560064383813e-06,0,0
E1_blocked_cv,normal,250,0.0,20,-0.0018150740814369959,-1.0890444488621969e-05,1.8863228513092556e-06,0.09534622802699796,1.9783927380694387e-05,9.431614256546278e-07,9.94728306296734e-06,0.9133955068004784,0.0,3.6828166955447657e-06,3.0429299122131256e-06,-8.768331280899056e-06,0,0
E1_blocked_cv,normal,250,0.0,21,0.005281276917807415,-1.1109488202614807e-05,1.299004494324207e-06,0.06565958665981586,1.9783927380694387e-05,6.495022471621035e-07,1.0459985955452704e-05,0.9415362584381491,0.0,2.0625812057956062e-05,1.8593834535985906e-05,-9.648108146500074e-06,0,0
E1_blocked_cv,normal,250,0.0,22,0.003963074915032026,4.546562954785029e-06,1.108685580875472e-05,0.5603971140519617,1.9783927380694387e-05,5.54342790437736e-06,-1.0089990859162389e-05,0.0,0.0,1.2487130078767626e-05,0.0,1.701927573963409e-05,0,0
E1_blocked_cv,normal,250,0.0,23,0.0032822880387035833,-4.821747002630404e-06,1.0584354077932648e-05,0.5349976207586116,1.9783927380694387e-05,5.292177038966324e-06,-4.704300363359196e-07,0.0,0.0,8.899594177510183e-06,0.0,7.085651335043825e-06,0,0
E1_blocked_cv,normal,250,0.0,24,0.004197802552107138,-5.5430831274873665e-06,1.8735806079858267e-05,0.9470215756119839,1.9783927380694387e-05,9.367903039929134e-06,-3.824819912441767e-06,0.0,0.0,1.3828322832210851e-05,0.0,1.5534698712353184e-05,0,0
E1_blocked_cv,normal,250,0.0,25,0.004329415626986001,-2.0757686479002357e-05,3.051661385141366e-06,0.15424952419301982,1.9783927380694387e-05,1.525830692570683e-06,1.9231855786431675e-05,0.9264932200361465,0.0,1.4602138983897369e-05,1.275781508525061e-05,-1.732456742071832e-05,0,0
E1_blocked_cv,normal,250,0.0,26,0.0003590939466406838,-2.807646990769005e-07,5.947004509418599e-07,0.03005977728780901,1.9783927380694387e-05,2.9735022547092996e-07,-1.6585526394029445e-08,0.0,0.0,1.2630307268953573e-07,0.0,3.8827330823269197e-07,0,0
E1_blocked_cv,normal,250,0.0,27,-0.0005460135880934538,-3.2760815285607203e-06,1.2986830729442183e-06,0.06564334006864093,1.9783927380694387e-05,6.493415364721091e-07,2.626739992088611e-06,0.8017932304763538,0.0,3.083779279268255e-07,1.9695171710025234e-07,-1.8150630714984746e-06,0,0
E1_blocked_cv,normal,250,0.0,28,-0.002773544354621984,-1.6641266127731904e-05,2.026505093448667e-05,1.024318910221121,1.9783927380694387e-05,1.0132525467243335e-05,6.508740660488569e-06,0.39112051994902314,0.0,9.125733313564946e-06,1.2578028385457573e-06,6.1569161735656e-06,0,0
E1_blocked_cv,normal,250,0.0,29,0.00010052616970282133,2.0105233940564922e-07,2.6291412019836295e-05,1.3289278470306185,1.9783927380694387e-05,1.3145706009918148e-05,-1.3346758349323796e-05,0.0,0.0,1.0052793252132361e-08,0.0,2.9778890861721484e-05,0,0
E1_blocked_cv,normal,250,0.0,30,0.0029358708324675672,-2.5449186099099052e-05,2.988640656462088e-07,0.015106407332340253,1.9783927380694387e-05,1.494320328231044e-07,2.5299754066275946e-05,0.9941282195728689,0.0,7.261733412378514e-06,7.183765905832912e-06,-2.5112964025247067e-05,0,0
E1_blocked_cv,normal,250,0.0,31,0.002491387961948942,-1.5944079830627008e-05,3.8074082452668056e-07,0.019244956635769712,1.9783927380694387e-05,1.9037041226334028e-07,1.5753709418363667e-05,0.9880601192238352,0.0,5.364246155559963e-06,5.2458895286949195e-06,-1.5515746403034492e-05,0,0
E1_blocked_cv,normal,250,0.0,32,-0.00547753160265186,-4.7544780613490003e-05,3.6586109899339826e-07,0.018492844820609984,1.9783927380694387e-05,1.8293054949669913e-07,4.7361850063993307e-05,0.9961524578063824,0.0,4.2198836207913424e-05,4.181879251263939e-05,-4.713318687712243e-05,0,0
E1_blocked_cv,normal,250,0.0,33,-0.0013421146870429036,-8.052688122257417e-06,6.952810742280627e-06,0.35143733640396096,1.9783927380694387e-05,3.4764053711403135e-06,4.576282751117104e-06,0.5682925604020823,0.0,1.955872259478775e-06,6.096998848374702e-07,-2.3077603719171058e-07,0,0
E1_blocked_cv,normal,250,0.0,34,-0.000913097263354052,-5.4785835801243145e-06,4.779013071998979e-07,0.024156038283189667,1.9783927380694387e-05,2.3895065359994893e-07,5.239632926524366e-06,0.956384592823073,0.0,8.818694860986197e-07,8.046654712041577e-07,-4.940944609524429e-06,0,0
E1_blocked_cv,normal,250,0.0,35,0.0035186613640341147,-7.023697762506283e-06,1.2111080499497207e-08,0.0006121676584455865,1.9783927380694387e-05,6.055540249748604e-09,7.0176422222565345e-06,0.9991378415680022,0.0,1.0091921674408501e-05,1.0076249486109048e-05,-7.010072796944349e-06,0,0
E1_blocked_cv,normal,250,0.0,36,0.008347774976812009,-3.499554364111122e-06,3.477697179712405e-05,1.7578396406297074,1.9783927380694387e-05,1.7388485898562024e-05,-1.3888931534450901e-05,0.0,0.0,4.392423616298368e-05,0.0,3.5624538907653437e-05,0,0
E1_blocked_cv,normal,250,0.0,37,-0.0010168018144912083,-6.100810886947251e-06,8.913076750606095e-06,0.45052110125028466,1.9783927380694387e-05,4.456538375303048e-06,1.6442725116442037e-06,0.2695170432445533,0.0,1.100500891786896e-06,7.64138811883315e-08,3.9264004574846075e-06,0,0
E1_blocked_cv,normal,250,0.0,38,0.0021446070389762595,4.289214077952527e-06,1.2071698108265777e-05,0.6101770329002328,1.9783927380694387e-05,6.035849054132889e-06,-1.0325063132085416e-05,0.0,0.0,4.05525780126524e-06,0.0,1.786987444975153e-05,0,0
E1_blocked_cv,normal,250,0.0,39,0.004456307990036004,8.912615980071983e-06,2.730780955058091e-05,1.380302759159362,1.9783927380694387e-05,1.3653904775290455e-05,-2.2566520755362437e-05,0.0,0.0,1.5362549583789224e-05,0.0,3.963390172447551e-05,0,0
E1_blocked_cv,normal,250,0.0,40,-0.001166373656912821,-6.99824194147693e-06,7.135604795214552e-07,0.036067685944791934,1.9783927380694387e-05,3.567802397607276e-07,6.6414617017162025e-06,0.94901859027677,0.0,1.461378343228998e-06,1.3113936079841388e-06,-6.195486402015293e-06,0,0
E1_blocked_cv,normal,250,0.0,41,0.0007313867671597044,1.462773534319407e-06,2.698811437748504e-05,1.3641434209782162,1.9783927380694387e-05,1.349405718874252e-05,-1.4956830723061926e-05,0.0,0.0,5.124486624208933e-07,0.0,3.182440220899008e-05,0,0
E1_blocked_cv,normal,250,0.0,42,0.004793250805910303,9.586501611820614e-06,4.832394266146398e-05,2.442585930062582,1.9783927380694387e-05,2.416197133073199e-05,-3.37484729425526e-05,0.0,0.0,1.744739446268059e-05,0.0,6.39509371059676e-05,0,0
